accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
36	111	-429.4152976073	4.0088649480	-5.1707136958	-4.2438639795	0.9669341621	1.8205588045	0.1651671864	1.5400200244	-1.8131736379	2.6458812904	-1.7377106440	0.8128906884	1.0385200566	-0.3033084169	1.0166286270	-0.3986800506	0.2246367426	0.7603390202	-0.3493619547	0.1130586049	2.0343122719	1.5218106183	-0.8969166874	1.3637586472	0.0382381539	1.3134108512	-1.3249770227	-1.6122152615	-1.0172367598	-0.7113669533	1.2084818681	-1.4629488683	-1.0121561105	-0.5373573847	1.2551232942	-3.6226886553	0.3967860316	-1.9944537200	-0.3688094765	1.2529044937	0.7719422262	-0.1766023104	1.0530379332	-0.9257094792	0.6715023999	-0.8480913780	-0.6252643822	-0.9673876982	-1.2471006309	-0.4276907217	0.2681518248
37	115	-427.7797767962	3.9117670753	-5.1128776010	-4.2566461421	0.7757640373	1.7447653752	0.3399850072	1.8290453390	-1.7799975190	2.2946665842	-1.8980681260	0.5372125647	1.3707080733	-0.2698374734	1.0818229378	-0.1027099075	0.1556489019	0.7169293628	-0.4632595256	-0.1080580827	2.1714655731	1.6623897283	-0.6262626160	1.5348525407	-0.0265423894	1.4447639889	-1.1598217246	-1.8541466793	-1.2483582391	-0.5384043268	1.2565988040	-1.5310455227	-0.7515359384	-0.6839906405	0.8721872433	-3.2235316996	0.2726658600	-1.9544771117	-0.2959898628	1.0784137446	0.7026702195	-0.0205428572	0.9968241464	-1.0011439650	0.8571256675	-0.8210081287	-0.5878171476	-1.0506798452	-1.3552105057	-0.4209413151	0.6009999587
38	121	-428.7568879777	4.0725306235	-5.1069083390	-4.2734199529	0.4920283829	1.4943188934	0.3763351313	1.9713843631	-1.8567530500	2.2212241350	-1.8876765614	0.3073097817	1.3572203549	-0.6401994518	1.2939614140	-0.0653305437	0.0654084878	0.5024974635	-0.6915309139	-0.2261125720	2.0265627201	1.7614011650	-0.4956455388	1.2710788188	-0.3232236021	1.3148855876	-1.2637382942	-1.9580345676	-1.0709817324	-0.5496717376	1.1237969138	-1.6141227643	-0.9300188685	-0.4871691649	1.4699800679	-2.7250967769	0.3112635281	-1.6555414317	-0.0496334766	0.8531549387	0.7625540319	0.1992306927	1.0554596304	-0.8123894607	0.8145744228	-0.7060453122	-0.7159710660	-1.0140026511	-1.2341594458	-0.7089004457	0.5380286661
39	122	-427.4453772638	4.0407958814	-5.0108678146	-4.5555483437	0.4351849388	1.7181775410	0.3401436913	1.9336406739	-1.9017396343	2.4344351643	-2.0880545188	0.6359508831	1.3343014758	-0.6276458826	1.2904034363	0.0223732544	0.2674785063	0.3271738512	-1.0249381821	-0.2776424340	2.6427862616	1.7553954675	-0.4928568237	1.1549071582	-0.3062243487	1.4138360817	-1.5775052802	-1.8884600350	-0.7747808828	-0.3292142511	0.9731094597	-1.3350618777	-0.8617106409	-0.3413546612	1.5208608765	-2.6969537366	0.3544944521	-1.6913082274	-0.1078384992	0.8102448917	0.4189327308	0.2705523889	0.5865136646	-0.8153563587	0.6757441855	-0.4681982889	-0.5570288221	-0.7255988485	-1.0619154185	-0.8395673064	0.4833817493
40	124	-424.9460121769	4.0137625190	-4.6550202338	-4.4859413160	0.7425066026	1.9289961544	0.2454797349	2.1333241175	-2.2024515621	2.7052235405	-1.9563500545	0.7083347951	1.4599148518	-0.7578841416	1.3958257525	-0.3289206250	0.3033337591	0.2855176134	-1.0914636028	-0.1221341638	2.5147828195	1.2573725323	-0.5067016293	0.9008001083	-0.1290786440	1.2179774126	-1.4254040471	-2.0517184096	-1.0499627916	-0.1813365361	0.9111383293	-1.5400677303	-1.0867081260	-0.0798559119	1.4004095476	-2.6425204230	0.1810736010	-1.6400009741	-0.1693314126	0.8577042538	0.6077861156	0.2616987126	0.8213855721	-0.5368387361	0.6291519367	-0.9787122754	-0.6181700759	-0.3164920745	-0.9558429303	-0.5713817248	0.3338855769
41	125	-423.1282044053	3.9834838921	-4.4734694623	-4.2828316896	0.7447072444	1.9609555623	0.2367514518	2.0997227437	-2.2477090534	2.8695504538	-1.5260851085	0.6492826277	1.3634034875	-0.5975572340	1.4370216382	-0.4906876420	0.0577148356	0.1958380342	-1.1220994099	-0.1005084985	2.2261829576	1.3333498701	-0.2392513722	1.0673430040	-0.0066038266	1.1338669817	-1.2836901741	-1.9472220197	-1.1996185441	-0.1706102519	0.7475899577	-1.5665608897	-0.8757408003	-0.0836753565	1.4251024762	-2.5941749587	0.1517970093	-1.6974469323	-0.0828978613	0.6605778310	0.5987181206	0.3783743675	0.9782740081	-0.2008480147	0.4525231929	-0.8048437616	-0.5306719792	0.2076121034	-1.1670156077	-0.2407376612	0.0023272544
42	127	-421.7439832166	3.8738517327	-4.3820968362	-4.4207087504	0.6937574140	1.8548950142	0.2106389186	2.0429115790	-2.1501888381	2.9949857850	-1.3272687805	0.5609891706	1.3988415584	-0.6110295117	1.1619665462	-0.8288883280	0.0565911700	0.4485668717	-1.3201975608	0.1780324748	1.8821519074	1.5947364507	-0.2593008874	0.9064722099	0.0708797853	1.3544078044	-1.4163049478	-1.6597590118	-1.3635683003	0.0088882955	0.6282232960	-1.5785371480	-0.7038452724	-0.0313600436	0.9556010317	-2.7763917250	0.6324041974	-1.6301281693	-0.1427413027	0.6237457614	0.5267596445	0.3382721204	1.1433547706	-0.1340499227	0.5591185835	-0.6682728739	-0.0928340440	0.1999930227	-1.2254986414	0.0463719253	-0.1767667341
43	129	-422.4209151649	3.8105756212	-4.4906441590	-4.4307458124	0.7138799317	1.9841580598	0.2908377030	1.9666219547	-2.1400508771	3.0543374358	-1.4294670519	0.4198126447	1.4290008248	-0.6146334291	1.2765994850	-0.8038065882	0.0941682972	-0.0486755531	-1.3616689971	0.1849728693	1.8840526096	1.7258247662	-0.3505040751	0.8367224965	-0.0948453400	1.5805120286	-1.2553122901	-1.2728758918	-1.2993915430	0.0507595144	0.4858226077	-1.7411498311	-0.5492777188	0.2009327305	0.9756528804	-2.7317973038	0.8586355235	-1.9666253217	0.1629979287	0.8515200018	0.7358772680	0.2215147515	1.0598886374	0.1402238440	0.6689844716	-0.7263981531	0.0051336927	0.3435964495	-1.0435261586	0.2982387413	-0.0073150359
44	140	-421.8754531240	3.8104437710	-4.4698909949	-4.2056153145	0.7691119911	2.0743607564	0.2981019381	1.9450968389	-1.8331500880	3.0326858633	-1.6434473481	0.5130294833	1.5684225419	-0.3783379342	1.3836560989	-0.6217239107	0.2860298942	-0.3166010823	-1.4479290105	0.1143213090	1.9456216152	1.6276092997	-0.8726670582	0.7138525554	0.0571461259	1.3801161172	-1.1702532372	-1.3083869779	-1.0408898791	0.0483695844	0.4137844390	-1.6332325887	-0.1727776770	0.0752311473	1.3017637923	-2.8191973226	0.7706331272	-1.8301360486	0.2008284181	0.7259700965	0.4139839743	0.2851812258	1.1092856269	0.0186002623	0.7225963810	-0.5741687558	0.0750581234	0.4048204326	-1.4353600888	0.3303668299	0.1634801923
45	151	-421.0909551490	3.7899314478	-4.2677526028	-4.2436711095	0.6885295889	2.4426889697	0.4207478883	2.0634731376	-1.8575511730	2.9962810555	-1.7334449517	0.4449698845	1.4181410824	-0.2342618395	1.2269318682	-0.6167622816	0.1971298324	-0.1724364456	-1.4054703669	-0.2933818916	2.1469668882	1.5228953973	-0.8044867222	0.5561379666	0.0277258035	1.1015316897	-1.3902481050	-1.3507162537	-0.8279320198	-0.0388577926	0.2857614450	-1.4780849344	-0.3745016521	0.1778482928	1.6072198038	-2.7958835240	1.0393584482	-1.9393599786	0.2255564231	0.5960472017	0.7425188299	0.3061025997	1.0283675337	0.2623652365	0.4016320434	-0.3574459842	0.0749821010	0.4575130445	-1.3809990495	0.8246829815	-0.0684949384
46	161	-422.4045048473	3.5231111381	-4.3147813282	-4.3904575624	0.9732478064	2.7443686843	0.3528260728	2.2242464938	-1.9599726370	3.0032689474	-1.6141073558	0.4378059455	1.5849823158	-0.2801667722	1.2115012587	-0.5074172375	-0.0777103069	0.0082463832	-1.0007940400	-0.1929216327	2.3204320078	1.6839316196	-0.5951058501	0.5189164862	-0.1282418443	1.0717009996	-1.3467576076	-1.3252712695	-0.8934954823	0.1861643966	0.2709237984	-1.7013232818	-0.1401813793	0.3615479169	1.5644435836	-2.5969089211	1.3765503199	-1.6542434095	0.2623829892	0.8479242811	0.7642537352	-0.3261677335	0.9599887759	0.4305902735	0.0791109852	-0.4740788166	0.3079480261	0.5072648358	-1.3229417725	1.2628941804	0.1815932839
47	162	-423.8949910861	3.8557684074	-4.1469131135	-4.3687222087	0.6684491779	2.6554667724	0.0684526305	2.5255019032	-2.4220748282	2.9409330925	-1.8950037230	0.1364658910	1.6889358062	-0.4104093997	1.0369507091	-0.6451756462	0.3117412666	-0.3601394343	-1.1503164224	-0.5790231771	2.1726949162	1.6877423380	-0.4021511376	0.1563754600	-0.0467246629	1.2427931325	-1.2860954676	-1.4035293187	-1.0277711045	0.2784797553	0.2293730969	-2.1882086957	-0.2114873259	0.1467606801	1.3044691694	-2.6927702489	1.1757896657	-1.4371563841	0.0744750260	0.6899567617	0.8043579821	-0.4503594285	1.0835218328	0.5567870647	-0.0137515514	-0.2154258999	0.1921488887	0.6631391533	-1.2193779813	1.4054512963	0.3861077557
48	171	-422.9545057322	4.0095342766	-4.1544471417	-4.2678987890	0.6670623167	2.3047943757	0.0139975326	2.4826500262	-2.5780313989	2.8907080289	-1.7532900166	0.5375036859	1.4874578048	-0.2939799632	1.1411757652	-0.8744336153	0.0578625550	-0.2623405694	-0.8050270871	-0.4808575382	1.9540831431	1.7746684715	-0.6118213930	0.2733500336	-0.0870275757	1.3695913595	-1.4252736763	-1.6659365229	-0.9144817347	0.2763385164	0.0662580069	-2.0835731147	-0.2502937497	0.1716820200	1.2041755788	-2.9268488988	1.0663460136	-1.2575588394	0.3239830375	0.7947558398	0.7493004152	-0.1863321472	1.1661069775	0.3886190812	-0.0577600330	0.0482287097	-0.1275008121	0.9174187623	-0.9213381355	1.2178019271	0.2325586575
49	186	-422.9080927911	3.9745799705	-4.2048181971	-4.3793620481	0.2095451717	2.4180854761	-0.1516947103	2.3434755623	-2.2725114620	2.6420042457	-1.8091667831	0.5895555764	1.5923489132	-0.1775262415	0.8663294461	-1.0191242382	0.3736263757	-0.1335764115	-1.0954411725	-0.5878903599	1.8123500112	1.4313128355	-0.4884169040	0.0741435683	0.1679125455	1.2703410818	-1.4950367011	-1.4098992802	-1.0607536122	0.3981370905	0.1923959081	-1.9762520506	-0.3786908685	0.3618126236	1.7337049565	-2.9768885576	1.1227012604	-1.1044795765	0.1544155553	0.4161208879	0.6942575919	0.0461988796	1.4039438974	0.4177543590	-0.0369432100	0.2710490088	-0.0714473224	0.8789165138	-0.8920930532	1.2704644447	0.4655708272
50	188	-423.0750724950	4.1539307419	-4.2605082019	-4.3765539139	0.3643165393	2.3022491162	-0.3502621963	2.4036856751	-2.1955061033	2.7557959847	-1.9463533425	0.4798646482	1.5815960975	-0.3207885409	0.9221409636	-1.0006961106	1.0749873223	-0.1591180220	-1.1009975264	-0.6983090380	1.7152784391	1.4239900534	-0.1925894625	-0.0332778313	0.5247167396	1.2647642234	-1.3852774291	-1.2474542396	-1.0507735401	0.2531229287	0.5450736185	-1.6807087914	-0.4433473448	0.6811065797	1.8468169846	-2.8441081889	0.8994381444	-0.7454672866	-0.0327053531	0.4987424869	0.9474158973	0.2009904031	1.4828511578	0.0866538343	-0.3414238364	0.0616272678	0.1037371042	0.8542447748	-0.7537708084	1.2979966249	0.7842222495
51	195	-422.4060829003	4.1275689643	-4.2293830956	-4.5152696217	0.4605991513	2.0218062086	-0.1265142983	2.3091303050	-2.2229208393	2.8248068583	-1.8638028558	0.5953452924	1.6522054684	-0.3473064913	1.0699701193	-0.8705642718	1.1278814443	0.0316457923	-0.8769588113	-0.3230591533	2.0203211427	1.4539151203	-0.0387614410	-0.0902574749	0.5280019062	1.2590003377	-1.4161387786	-1.1595010603	-0.8862951036	0.4876479517	0.7310803950	-1.6335264740	-0.5839633000	0.7924375267	1.9927003371	-2.8487674032	0.7452443548	-0.8320413849	0.2719023325	0.2762409544	1.1449216100	0.1852463456	1.2082907831	0.3448186453	-0.3495420880	0.1988257580	0.3214202342	0.7780239489	-0.8438822544	1.3838577618	0.6455257349
52	202	-423.6730610019	4.1084365834	-4.2886121458	-4.6066881002	0.3716773092	2.0208525045	-0.3586097176	2.0917261207	-1.5095075614	2.8688849779	-1.9461795729	0.4442457798	1.5474919046	-0.6373716641	1.1652942314	-0.8877399905	1.1045594827	-0.0310733306	-0.3745702052	-0.0354636750	2.1474631750	1.5054322533	0.0015625512	-0.2938058589	0.4159123203	1.3361335487	-1.4118288594	-1.0818171473	-0.7138318642	0.2265100648	0.5120107559	-1.5800001392	-0.6246672284	0.6594247753	1.8860692684	-2.7155759844	0.3737896329	-0.9431627836	0.4526330587	0.1737384739	1.3030672243	0.2110054925	1.3838181827	0.5572969753	-0.5643090991	0.1236649809	0.1310295618	0.6148021908	-1.1062098320	1.2961693988	0.2885530348
53	204	-424.8097602461	4.3048128536	-4.1920500610	-4.4199942260	0.6362374788	1.8939743229	-0.1308023324	2.1459403357	-1.7906800017	3.0677957223	-1.9119713580	0.6468653800	1.9352699154	-1.0384060703	1.1548061632	-1.1253493888	1.3882691659	0.1482037135	-0.4000401207	-0.0583964084	2.0475145401	1.3659948258	0.0580376663	-0.4968922802	0.4127048680	1.6850558541	-1.1289655735	-0.9903487252	-0.7249343211	0.1227386138	0.6584823650	-1.7046200597	-0.6147372950	0.6292164992	1.8192169055	-2.6645463073	0.3624745255	-0.9509434480	0.3852474632	0.1906512732	1.1278681283	-0.1209658542	1.1490430434	0.9238086912	-0.3631483216	0.3077581147	-0.1253425293	0.7232450129	-1.1179519930	1.0380929620	0.1323321518
54	208	-426.0181957801	4.2113812167	-4.3534464476	-4.6202278876	0.9011502532	2.0033063804	0.2535951236	2.5076956294	-1.9446281499	2.8807070649	-1.7154103602	0.1877694395	1.7662407835	-0.9830529164	0.8567568919	-1.4086041771	1.1247633614	-0.1649413452	-0.5063946782	0.1143234180	1.9190013999	1.3319324527	0.0816674690	-0.5254388491	0.3765476988	1.6633337745	-0.9384863669	-1.0281873324	-0.9975123020	-0.1298757370	0.5024328990	-1.9377363096	-0.4302290139	0.5133743517	1.7252943003	-2.7605787895	-0.1041390312	-0.8452429749	0.2421044562	0.3639078161	0.8832461935	-0.1405238944	0.9995658136	0.9481905362	-0.6066865822	0.0943976745	-0.6005360116	0.8550510060	-1.3754232978	1.0473022520	-0.0567519396
55	210	-423.2893235718	3.8193327136	-4.7297381978	-4.7219737352	0.9517193949	2.1574463223	0.0206107715	2.6687109962	-1.7478972983	2.9106083118	-1.5810096388	0.0526424831	1.4583801844	-0.8865851731	0.8555182106	-1.1005516225	0.7105641813	-0.1922900654	-0.2453433452	0.0720624595	1.8046266084	1.2744135002	0.2647322546	-0.6427647594	0.6569893285	1.6691870132	-0.9296599028	-0.9132761283	-0.9845605715	-0.0939262373	0.6615461665	-1.6492365608	-0.7101698403	0.2784887559	1.6667614187	-2.8430699492	0.0327090316	-0.7602885494	-0.0547378809	0.2905408969	0.9681046497	-0.1487451131	0.8066104387	0.7149364471	-0.7360147598	-0.1255455953	-0.6015915305	0.9593213715	-1.5076594548	1.1000045959	-0.0137067886
56	218	-423.3920982114	3.8214193020	-4.5402009438	-4.5473960075	0.9479915695	2.1214669904	0.1877150770	2.9725349156	-1.6924494827	3.1013263401	-1.7218255746	0.0051240069	1.1638891884	-1.1947154168	0.6460762235	-1.2873124955	0.3859178938	-0.5897906700	-0.1612409091	0.3004982477	1.6868709147	1.0543766149	0.2725997499	-0.6321904701	0.3258035260	1.9595414493	-0.8932179296	-0.8763151148	-0.4343964115	-0.2862195794	0.5391157438	-1.6456587427	-0.4854090767	0.4528933980	1.5390784319	-2.7305669655	0.1424672453	-1.1606756011	0.0152353785	0.3373904336	0.9438434808	-0.1585937350	0.6035773341	0.6245006466	-0.3982429662	-0.4648571532	-0.3194477009	0.9973619603	-1.3325303455	1.1351555992	-0.0632886684
57	219	-424.5691703014	4.0131631818	-4.3981771273	-4.4570426917	0.7742819448	2.2165464737	0.4288951220	2.7095054831	-1.7093119836	3.0380402494	-2.2232428676	-0.0569130735	1.2012194355	-0.9609018257	0.8046430889	-1.3598309900	0.5462820493	-0.6312484592	-0.0695111617	0.6580257163	1.8284367379	1.3940862987	0.2155800265	-0.5374056779	0.8283240195	1.7626353298	-0.6803175505	-1.2656536099	-0.6331372401	-0.2146167872	0.2621451545	-1.7505768564	-0.3854940326	0.8121976406	1.2752150059	-2.7345944177	0.1055743032	-1.1929292517	-0.2637367403	0.3542443361	0.8049988601	-0.5284410747	0.5133913496	0.4917698251	-0.5622651697	-0.5208954232	-0.0745660610	0.8323393140	-1.2691062532	0.7541574212	-0.1475552385
58	220	-424.6947488892	3.9558070061	-4.4193831888	-4.4163641981	0.5280890168	2.0213735207	0.3695229361	2.6768678447	-1.9026864563	3.2698315473	-2.3406912866	0.2322784534	1.2439500521	-1.2337548361	0.6578302445	-1.5584750363	0.5048828348	-0.4742336713	-0.1238628136	0.5816366942	1.9457074103	1.0570079073	-0.0024441528	-0.7684993247	0.9118378816	1.9690313303	-0.5490314420	-1.0886925616	-0.7088419827	-0.0094684523	-0.0714548464	-1.6504585812	-0.5555434481	0.9235313761	1.2903645920	-2.3807612379	0.2468359859	-1.4491229576	-0.2790041727	0.6097711360	1.0367382810	-0.1676098290	0.2316253051	0.2770927219	-0.6866910476	-0.5934681112	0.0742778679	0.9933635759	-1.2028720887	0.5504052137	-0.0809170341
59	222	-425.8434460652	3.7757340560	-4.3852612738	-4.0637723214	0.3253391449	2.1163848603	0.5862617732	2.8414023836	-1.6701193062	3.1420310900	-2.4206780821	0.1934866025	1.2861585961	-1.1083959736	0.6663757414	-1.6515792540	0.6521595321	-0.7912961437	-0.2541892046	0.7434353656	1.6807736634	1.0578091965	-0.0609679337	-0.6481584368	0.8179534217	2.2108300134	-0.2856842440	-1.2172419380	-0.5580578875	-0.1160519892	0.1213970116	-1.2366188175	-0.0408473537	0.8000274474	0.9780479419	-2.1832437140	0.1604944590	-1.7396795597	-0.5545357378	0.9909904992	0.8182160393	0.0976409747	0.0789305591	0.1967530686	-0.3454211183	-0.2955732248	0.4522228299	0.5937154381	-1.6351648316	0.6314271994	-0.1111643506
60	233	-424.8673855070	3.9434353927	-4.3874804507	-3.8882761105	0.4256177717	2.3988979248	0.7446730158	2.6598675412	-1.7522956525	3.3202698878	-2.1514390309	0.0502275739	1.1855130676	-0.7193114528	0.6440003856	-1.3268753944	0.5656259997	-0.8933729679	-0.0408676794	0.6484138971	1.6598720244	0.8870580320	-0.1422624582	-0.6119733668	0.7811973698	2.2676067469	-0.6596636546	-1.4053518764	-0.3834630244	-0.6081747012	0.0868257657	-1.2404310141	-0.3265667351	0.4656321325	0.9947934567	-2.3157880030	0.3822037799	-1.7185949145	-0.6177019155	0.7047112632	0.9209978803	0.0022101863	-0.2658771771	-0.0919311453	-0.3031497332	-0.4107132067	0.9078681817	0.3445888603	-1.5473893936	0.6978365724	-0.5749673975
61	236	-422.2093063657	4.1535143037	-4.4206984944	-4.0564070445	0.3325123210	2.4618902650	0.4976643646	2.8247025125	-1.6306714876	3.4925047937	-1.8967180955	0.5030802901	1.3905507928	-0.3632088895	0.8731397763	-1.1345952207	0.1755343737	-1.0912201544	-0.3728042337	0.3935731725	1.6563071047	1.1215487926	-0.0820693965	-0.5754019585	0.6810540980	2.2257137124	-0.4833078658	-1.5342112762	-0.3196187953	-0.2586325450	0.0324451889	-0.8673183334	-0.5396726149	0.3774126272	0.7767254291	-2.2033259556	0.2768804349	-1.8246206466	-0.8490502272	0.6240654623	0.9110598978	-0.1422077609	-0.2326176091	-0.2386397062	-0.0631229870	-0.1911047865	1.2878528141	0.3276180910	-1.6695697294	0.9738188346	-1.0334880791
62	239	-423.5266621176	4.1746219899	-4.3069648901	-4.0851535244	0.4879535323	2.8875675492	0.1677473657	2.8172080342	-1.3939285171	3.6017391947	-1.7724326759	0.0250446714	1.1983159105	-0.4679770147	0.8179272787	-1.3268375606	0.1360709601	-0.9873276084	-0.0554063428	0.6123609019	1.5366006432	1.1193254653	0.1132917215	-0.8022048409	0.6141272021	2.5231914841	-0.4498145889	-1.7441386506	-0.5543210408	-0.2366756421	0.2747903911	-0.8804802633	-0.5058166634	0.5825947919	0.4405888509	-1.8293066502	0.4968105199	-1.8694843180	-0.3624952598	0.6705717774	0.8035983203	-0.2357588654	-0.1705177633	-0.2732546174	-0.3557497448	0.1570172864	1.4079404067	0.2192108475	-1.5766828407	0.9548814177	-1.0705397921
63	241	-423.5363180343	3.8889985123	-4.4635058576	-3.9552589104	0.1051612266	2.6945419724	0.1798650454	3.0110276389	-1.2392437643	3.4929038273	-1.7864729333	-0.0468032192	1.5146767640	-0.2566440248	0.8274788229	-1.2453793243	0.4050590225	-1.1176604164	0.0774002030	0.2742915826	1.5784630829	1.1655988779	0.1472544571	-0.4355694827	0.6471572583	2.6228730733	-0.4368325178	-1.8963034495	-0.8904499652	-0.1500161039	0.4909910763	-1.0459870740	-0.4639585982	0.6845371137	0.6460508299	-2.0186804013	0.6996320421	-1.8909388292	-0.4277890952	0.1610461021	0.8469679175	-0.0677739215	0.0999962880	-0.5482586541	-0.1556864322	-0.1758466579	1.5124531007	0.1421712222	-1.7834719703	0.9643519452	-0.9744695508
64	244	-423.9524488877	3.8608602712	-4.4102284581	-3.8379216845	0.1937811402	2.6021993251	0.0739461204	3.3647698016	-1.1804710814	3.4325449304	-1.9122707042	0.0999228656	1.2699705780	-0.3367789093	0.8656958260	-1.1122349673	0.5426912904	-1.2207310819	-0.0441314082	0.1136196198	1.3059821402	0.8759861841	0.3487293281	-0.3993750861	0.5358522377	2.7097604751	-0.5899955132	-1.7681617438	-0.8607187851	-0.2348786122	0.3095745372	-0.9093636011	-0.5570507282	0.4069275330	0.7064144587	-2.0525641951	0.9085251153	-1.9614926767	-0.7151489042	0.0412811081	0.8287508547	-0.1702041518	-0.2690423406	-0.7886747129	-0.1793826273	-0.2562464028	1.7318558739	-0.0229251423	-1.7807197335	1.1813065241	-0.9169131910
65	245	-422.2411443727	4.0318339500	-4.2000521428	-3.9092956249	0.1017251115	2.5885998406	-0.0722559975	2.7640956113	-1.1120993398	3.4209868999	-1.6129593512	-0.1943370318	1.7878224324	-0.2028941834	0.8145522625	-1.2713250465	0.5904256454	-1.1291005063	0.2157986900	0.1713725416	1.2000299322	0.9652109397	0.2776388636	-0.3475764437	0.4181740360	2.7607694163	-0.6390646250	-1.6491365853	-0.4147504591	-0.4772264515	0.2371372352	-0.9717752142	-0.6853015552	-0.0970173035	0.5006225858	-2.2095718174	0.8392818882	-2.1059812459	-0.8120802053	0.0909315353	1.0110929870	0.0384331269	-0.3171642874	-0.3758696603	-0.3571805655	-0.5119787759	2.0113807348	0.1273316515	-1.7890861200	1.1520028634	-1.2053862875
