accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
962	3866	-416.6163739542	1.8468610530	4.2467000314	-5.6129621148	1.1673847068	0.3615456356	0.6089210175	1.1845970324	-2.5494094853	0.8106392206	3.1852359378	-0.7898766593	-2.4491986503	-0.1712643854	1.8817390717	-0.3867023305	-1.4176187039	-1.9207276761	0.8036865970	0.5089425594	-0.4927655396	-0.3577535130	1.5167250000	0.0763452984	-0.0974468122	-0.7909526984	0.7809801842	0.8989477670	-0.2002841956	-1.3275704019	0.5272663162	0.5778160302	0.2739211984	-0.2268434026	1.6475624059	-0.3122207081	1.6394280341	1.6803857473	0.3808723233	-0.4635347217	0.4545744510	-0.3984128027	0.0621067240	0.0899427110	-0.1427826860	-0.8461806729	-1.2949585757	1.1913871007	0.0473819691	0.8918235618	0.0792209311
963	3867	-418.6962011182	1.7590405112	4.0275350592	-5.7347811841	1.3619023938	0.6166814367	0.7690581425	1.1580401878	-2.1891200021	1.1970026923	3.0662538475	-0.8348262022	-2.3440026938	0.0686707797	1.6831335306	-0.4647274878	-1.3074589785	-1.7540607613	0.6816985362	0.3354440308	-0.5947576054	-0.2349832216	1.7421002729	0.0511991769	-0.1447698186	-0.5458671325	1.2648390708	0.8924215319	-0.3500727369	-1.3816786638	0.2605013675	0.6996044591	0.4456875646	-0.3428326628	1.6828305596	-0.8207261253	1.3560225686	1.8166916991	0.1243393430	-0.3695394051	0.4831909612	-0.2243604276	-0.3086614890	0.3942455096	-0.0884843673	-1.1849006366	-1.1513521025	1.5602947440	-0.0425485482	0.8927236629	0.0115628150
964	3868	-419.1110124126	1.3356035493	4.1554924082	-5.7056580296	1.0467249278	0.5954520323	0.8839449700	1.1340415817	-2.1916603930	1.2494854513	3.1265642180	-0.6612714057	-2.0665091098	-0.0287105691	1.8407142712	-0.2797538520	-1.0342723940	-1.9291632233	0.5605815904	0.0653233671	-0.5702236161	-0.1612971076	1.6012642874	0.2236069767	-0.0670732187	-0.5145795763	1.4368099303	0.8897409175	-0.5113781184	-1.4898397617	0.1451161848	0.2892248094	0.3306302899	-0.2130064537	1.7297218336	-0.8560268629	1.4091956157	1.8403051354	0.0697232785	-0.2643521622	0.1196953723	-0.3303984169	-0.5940798474	0.3431476919	-0.2484123172	-1.0132107404	-1.1153415371	1.2326248026	-0.4942834353	0.9491103741	-0.1272254305
965	3875	-421.9208371743	1.3519884308	4.2464026390	-5.8655510705	1.0091734782	0.3320291113	0.7212993590	1.1093340047	-2.0208385286	1.4528878350	3.0619409236	-0.3917751135	-2.0499769012	-0.1101829813	1.7048220575	-0.3458701891	-0.9021738247	-1.6081278319	0.5792628938	0.4237442227	-0.4305087117	0.0745483590	1.7826155093	0.1776927956	-0.3532638153	-0.5421543587	1.2868908642	1.0618790687	-0.7946384541	-1.4421341724	0.1570353582	0.5635508410	0.6874933046	-0.2558826752	1.7270302314	-0.6566495720	1.2711335138	1.9579892925	0.0927996765	-0.3626026537	0.0621944123	-0.5592609655	-0.9568314019	-0.1172688559	-0.5458514343	-0.8129694327	-1.4951849743	1.3797492895	-0.9899921255	0.9912675002	-0.0771045786
966	3880	-420.3310006061	1.3639510646	4.2252347987	-6.0220324744	0.8825849015	0.4875074812	0.4076343507	1.3320952818	-1.9069585968	1.3356991151	2.9953708608	-0.4864211440	-1.9293249804	0.0733916166	1.6669090517	-0.6679764485	-0.9260076764	-1.4182513889	0.8355063956	0.5287504199	-0.2139177404	0.1876917212	1.6902564461	0.6490294528	-0.1068726330	-0.5048061026	1.3960924935	0.8477666876	-1.0564890959	-1.7255548098	0.2220734705	0.6621790897	0.8022992410	-0.2473901787	1.5837837460	-0.5846242259	1.2773115815	1.7861158256	-0.1502984295	-0.1740613813	-0.0637128084	-0.6320305723	-1.3101588342	0.1028533252	-0.3877173904	-0.9983555519	-0.9430586124	1.4959854099	-0.8080267242	0.8796299034	-0.1163545722
967	3882	-421.4918788556	1.4519015504	4.3104251639	-5.7588668472	1.1258235860	0.5927037913	0.2674455956	1.4028171268	-2.0315333237	1.1789177421	3.4593570378	-0.5204645374	-1.8819346261	-0.0261244490	1.9425101289	-0.6421072495	-1.1296260226	-1.6120884102	1.1100090062	0.3152792837	-0.2981350933	0.2819705622	1.7772060694	0.5881291896	-0.0952731283	-0.4507961781	1.4821451767	0.7515607460	-0.9855540889	-2.0692647130	0.2299674450	0.4682168118	1.0255818833	-0.1467025459	1.5072906510	-0.7117030458	0.8419869313	1.8493437246	-0.4319160461	-0.1053165098	0.0340697627	-0.7211991420	-1.0017161228	-0.0633087101	-0.6417424052	-1.0233239888	-1.0217137106	1.6371770549	-0.7255889348	0.8470996254	-0.1875565068
968	3883	-421.9768672110	1.2930883804	4.3210275171	-5.7214988967	0.8120970041	0.6353607234	0.3953826843	1.4202742074	-2.0961958030	0.7925947938	3.6186512740	-0.5807843184	-1.7933386825	-0.1104639729	1.9670466622	-0.3999922983	-0.9703115794	-1.3467978432	1.3624050640	0.0326805493	-0.1853439682	0.4676395717	1.5227450920	0.4392018108	-0.1481258778	-0.3746637563	1.2707358679	0.5049969141	-1.2416041157	-1.7418769537	0.3745904275	0.5087670009	0.7701216745	-0.1663979552	1.7827594945	-0.4068225901	0.6153548753	1.9128613515	-0.3245374383	-0.1454269534	0.3272801166	-0.8074605343	-1.1642573786	0.0510306041	-0.6411975737	-0.9526456603	-1.0253176139	1.5310973387	-0.8217789533	0.5499866094	-0.6563433740
969	3885	-421.1689556840	1.5448875868	4.2951366303	-6.0004651628	0.9481058835	0.4397835171	-0.0355196141	1.6861963425	-2.1062090859	0.6231765072	3.9796290844	-0.8423749895	-1.8258167958	0.0986622227	2.2454584960	-0.1369533458	-1.3284690467	-1.1446277734	1.2986158832	0.0931562010	-0.0913434173	0.4741751628	1.4396912902	0.5136916433	-0.0884861150	-0.2679072610	1.4017507050	0.3110190593	-1.1790634363	-1.5362021647	0.4342655165	0.3611699290	1.0349215209	-0.0144252729	1.8034941294	-0.3006741867	0.4281366494	1.8962926575	-0.5276966481	0.0363511574	0.1623649965	-0.6955815348	-1.0542252518	0.2387497287	-0.5001849021	-1.1136492520	-1.1771537571	1.2794607476	-0.6161720102	0.4159040634	-0.6141764836
970	3890	-421.0912713434	1.4110556834	4.3546853217	-5.8656982775	0.6399995263	0.4404125279	0.2412508816	1.9305499970	-2.1330143451	0.7651805138	3.8057177429	-0.5947691421	-1.8178628552	0.1038700678	2.3025839123	-0.0831321499	-1.6284659574	-1.1971297912	1.7492011783	0.1113630069	0.1064048631	0.4902794571	1.3341813516	0.3329881940	0.0103298618	-0.5185189343	1.5677732705	0.2400450176	-0.9556243687	-1.3325240804	0.2994529742	0.3429529256	0.9321594405	0.1252391053	1.6952899332	-0.0423407152	-0.0203839608	1.4491394421	-0.3460600963	0.2380139529	0.5557276034	-0.6702595123	-1.2187262193	0.3198801467	-0.6529135692	-1.5672307309	-0.8678897366	1.3096518764	-0.8794366580	0.3030130613	-0.6207547915
971	3892	-417.2268511709	1.6472258667	4.2678505729	-5.8361915026	0.6919080870	0.5567564258	0.3684152785	1.9026940755	-2.0527119519	0.5023435076	3.5675968010	-0.9617592504	-1.9286009085	0.1497472740	2.3318751813	-0.2261998967	-1.3302973330	-1.3628231256	2.1557347785	0.0638911527	0.1776178948	0.2150957919	1.0374628493	0.5306461944	-0.1755747294	-0.6553612636	1.7239479261	0.5217312315	-1.0469795451	-1.3815097292	0.2952809956	-0.0697008721	1.0122565443	0.2109331577	1.5460290865	0.0194812736	0.2879431830	1.2732885644	-0.1538633153	0.3236871544	0.7043139135	-0.5514001088	-1.3665815794	0.1658071392	-0.5992360913	-1.3729714850	-0.7586068496	1.1805206310	-0.7620375039	0.1122420278	-0.9411163585
972	3895	-416.7375862358	1.7350462280	4.3329509396	-5.6240863375	0.5735923580	0.7553610425	0.5705930976	2.0363372561	-2.1354755673	0.3485375240	3.1489289254	-0.8158229649	-1.9333882531	0.1330788762	2.3553865439	0.2294544261	-1.2310397778	-1.2087396561	2.0073021667	-0.0950095003	0.2300445708	-0.0587837919	1.4234705125	0.4958281852	-0.2353901685	-0.5143889561	1.2316437206	0.6618243058	-0.8823357994	-1.3231715516	0.2332151903	-0.5902703266	1.1313444358	0.1982291716	1.5246911154	-0.0921100814	0.3717320158	1.3807910329	-0.1281481378	0.2615034441	0.6932613353	-0.9164265868	-1.2374627667	0.2078492170	-0.3635602510	-1.4640251687	-0.6169555539	1.3822283715	-0.5081290609	-0.0161513188	-0.8143479607
973	3896	-417.9591177098	1.7757447707	4.4183074525	-5.6064697910	0.4971174536	0.7899018070	0.5806843731	1.9812024840	-2.3398547777	0.3848090184	3.3073294269	-0.8838975997	-2.0865431453	0.1752100268	2.0846647734	0.0153681661	-1.4244377675	-1.3099613335	1.5809654570	-0.1475654072	0.5037362373	0.0158737857	1.5900073765	0.3791130794	0.3530168369	-0.3053620918	1.2240917127	0.4669190775	-0.7631280373	-1.3652968898	0.4883248864	-0.4936102804	1.4642622204	0.2527599717	1.5569350517	-0.2186798487	0.4320457044	1.1353914311	-0.0822033198	0.3862745111	0.7094714171	-0.8460115890	-0.7163002638	0.0747206969	-0.1647915411	-1.4213285088	-0.7692961616	1.4247022881	-0.6042640051	0.2983683597	-0.9448848981
974	3898	-416.8792734282	1.4447960945	4.4097397497	-5.8737294641	0.3113709792	0.4429947960	0.5324320702	2.3486537829	-2.3962889648	0.4275735471	3.5934156870	-0.8074735927	-2.1060839873	0.2306693687	1.8717333572	0.1549464156	-1.2473520855	-1.3870667128	1.2744268357	-0.1218618471	0.4322207949	0.1088427044	1.4164695795	0.8087640978	0.6634997828	-0.1579774560	1.6678907981	0.5788529283	-0.5886388265	-1.1371504207	0.3519476544	-0.6089567660	1.3279021911	0.4239028743	1.2637700997	-0.3747754902	0.4958472260	0.8755358087	-0.0987653611	0.3872758968	0.7968266995	-0.5124517512	-0.3951739783	0.3679212380	-0.4516519264	-1.4251738715	-0.8455273890	1.3943109196	-0.5955292394	0.3572984520	-0.9749712678
975	3899	-417.3452128468	1.4216226484	4.3265428986	-5.5012464756	0.7009722392	0.5463754261	0.3775848519	2.5444720326	-2.2595389815	0.3870109527	3.5105990368	-1.1075229133	-2.2695385169	0.1183068467	1.8582502445	0.0950573804	-1.3098981893	-1.3132218528	1.4914491513	-0.4494062803	0.1305391664	0.1611165073	1.7383208119	0.5136469169	0.5793689786	-0.2281954780	1.5517765725	0.5528963017	-0.8437204234	-1.2748364363	0.1118076886	-0.7507323199	1.1221576834	0.4031370495	1.2649394461	-0.2152046816	0.4268596183	1.3209795047	-0.1357073797	0.2854080715	0.9463234885	-0.7753778795	-0.3527463290	0.4188388157	-0.7580333180	-1.5669578231	-0.7061870448	1.6120452754	-0.5593790786	0.4589724460	-1.2226075505
976	3907	-417.7666196646	1.4192748184	4.2815480771	-5.6700286144	0.8497919672	0.8148259705	0.4570066906	2.4233748320	-2.2470495183	0.3836051400	3.5842367779	-0.9435419542	-2.1203932377	0.3800417522	1.8136827625	0.0836383427	-1.1336965943	-1.2069163497	1.4450563478	-0.5749570798	0.2489829271	0.3012302621	1.2077669876	0.4604092132	0.3003967283	-0.2205620243	1.6318787524	0.3030994091	-1.1224717025	-1.1699571268	0.0995442523	-0.5817281478	1.2646209052	0.5690189526	0.9336158911	-0.2301207112	0.5147685589	1.2624829896	-0.1074178037	0.2155301326	1.2491105652	-1.0066302121	-0.3624329998	0.3760834483	-0.6808277998	-1.7140568394	-0.4932593226	1.6425412292	-0.3182753124	0.3930764083	-1.0437293769
977	3914	-419.1479440720	1.4269234628	4.3891561862	-5.8278466627	1.0170119198	0.5527062207	0.5273047381	2.1722809016	-2.6765239343	0.1684559878	3.5801147422	-0.6868051027	-2.0249922326	0.5497365417	1.6064825686	0.0431048583	-0.8130779060	-1.3312184852	1.3266016717	-0.5894183421	0.5003261887	0.1387325769	1.7626420830	0.3719079501	0.2885294519	-0.2404861578	1.1365992329	0.1935217627	-0.6665577828	-1.0884233946	0.1950720468	-0.6648203447	1.2487532470	0.6369112930	1.0055215544	-0.1643273131	0.2464796440	0.9902693191	-0.3524292551	0.5078862022	1.1506054658	-1.1576510024	-0.6470848558	0.2681965509	-0.8808703113	-1.6811007000	-0.8374514603	1.6911340585	-0.5535531240	0.2448540766	-1.4529899834
978	3926	-419.8561392012	1.2369975023	4.1576262491	-5.6191587550	0.8258423115	0.2886550992	0.6911965105	1.9920467958	-2.4020756769	0.2196881929	3.4737922514	-0.7938484780	-2.1928422051	0.7957539844	1.3763818271	0.1362898124	-0.7016226579	-1.2980670328	1.4139443714	-0.5057976689	0.7897715983	-0.1746554136	2.0072447377	0.1501205721	0.0807607705	-0.2678187497	1.1053263001	0.3076867942	-0.2179394116	-1.0950571160	0.0395087109	-0.8298645395	1.2801338547	0.4314445686	0.7796095488	-0.0949368783	0.2636501284	0.7267160063	-0.4588555546	0.5610925694	1.0932746344	-1.1212484720	-0.3907135316	0.3924388734	-1.2063995200	-1.8463683212	-0.9478418418	1.2745432366	-0.5219024549	-0.1077506037	-1.2831873904
979	3937	-419.8924780467	1.2878533405	4.3495479657	-5.6119495587	0.9850174375	0.1526771336	0.3587813781	1.9007849716	-2.4685521065	0.1124792243	3.5790629487	-0.6971266174	-2.1426555334	0.8530442300	1.4191596717	0.1270446390	-0.7332127889	-1.3195649773	1.3183589716	-0.6613898833	1.0133779559	-0.1690412101	1.8982740740	0.2546657799	0.4259301499	-0.1581093110	1.1286129329	0.4161205468	-0.1608451209	-0.8356167284	0.0551654611	-0.7884111186	0.8405646960	0.3826190353	0.6561809773	0.0879568580	0.1242088364	0.4114119497	-0.0558741786	0.5631658278	1.0911985614	-1.1821661652	-0.6356004924	0.5932305012	-1.1624995475	-1.7819782743	-1.1841672204	1.4254995174	-0.5795455522	0.3677305460	-1.1701189724
980	3939	-419.5211932660	1.3945400352	4.2664790471	-5.5963056347	1.1729134662	-0.1079947148	0.5271610871	1.8679929165	-2.6607242428	0.1005873699	3.7169586335	-0.8508890707	-1.9148342819	0.5870632524	1.4480195696	0.1907064761	-1.0653700137	-1.3860263296	1.2731692727	-0.6278459995	0.7626900170	-0.3760772971	1.8073646268	0.2915973744	0.0372665608	-0.4473069466	1.1095268465	0.3526311574	-0.4984536372	-0.7089260177	0.2470494949	-0.5707989643	0.7652999704	0.2276975830	0.5534939966	-0.0592767805	0.3909123673	0.6283200292	-0.0241196793	0.4623573907	1.2630313656	-1.3322497162	-1.0237463868	0.4680619875	-1.1592936189	-1.8385417182	-1.3675445043	1.6860109111	-0.8462071143	0.3502056194	-1.0937794674
981	3953	-420.8584291549	1.2122735084	4.2830686612	-5.5946650762	1.3476527438	-0.5884827809	0.7506694607	1.8025450972	-2.2542629672	-0.1198520851	3.5952480124	-0.7943010255	-1.6054458830	0.7931375444	1.2753591600	0.0372222826	-1.0554439376	-1.2981984260	1.4123342827	-0.8039469084	0.5934609848	-0.2422271877	1.7096256781	0.5275601532	0.1133577838	0.1402881873	1.0816144777	0.3336701786	-0.5459525364	-0.8447040776	-0.1648080025	-0.3682004027	0.4768796720	-0.0332392222	0.5118633979	-0.0691053127	0.7184851614	0.1470883857	-0.0360084343	0.6476611625	1.4005861032	-1.1878023007	-0.6938099573	0.3473346903	-1.2908947911	-1.7998079171	-1.3181681310	1.6535089771	-0.5181896328	0.3339471412	-1.0030145917
982	3954	-418.6235312291	1.4256278366	3.9692763187	-5.7076484458	1.0445549076	-0.5273504686	0.3725696957	1.9143918391	-2.1882726229	-0.2374695984	3.3700578620	-0.9619802246	-1.4363400172	0.8200266006	1.6525320629	-0.2123597185	-1.2968403763	-1.0952324447	1.2586422117	-0.9960194176	0.3832811556	-0.0717419917	1.4607642882	0.5120971948	0.0534817212	0.2756509831	1.3979511663	-0.1434023490	-0.5503808732	-0.6560012399	-0.0353291978	-0.3576395959	0.4780494406	-0.3348999685	0.7151312250	0.0311903550	0.8310631614	0.0738575591	-0.2757220959	0.7030533409	1.6431937124	-1.1397393865	-0.4727836798	0.7117288581	-1.3605621727	-1.7931890803	-1.2472937820	1.1196702593	-0.4567123872	0.4926584361	-1.2402713963
983	3955	-417.4836846807	1.4963629679	4.3094004096	-5.7946055753	1.1510678105	-0.4289204783	0.3732427234	1.9741055340	-2.1079869099	-0.3273384632	3.4291735779	-0.9338310219	-1.5823250297	1.0591278022	1.7607417589	-0.0783591916	-1.4311587998	-1.4720182860	1.3173177319	-0.6539314479	0.2037962425	0.0430383076	1.3343382576	0.9258586275	-0.1068861917	0.4841519620	1.3576993947	-0.1359155491	-0.6607240161	-0.3944347137	-0.0068645262	-0.1736958073	0.3894368949	-0.3780802929	0.8039645164	0.0881340019	1.0395920819	0.0180721238	-0.1500379786	1.0602487043	1.6556461734	-1.0422450482	-0.4017070692	0.4824441173	-1.1653057495	-1.9740149589	-1.0108474743	1.0184356248	-0.5954970034	0.3171051642	-1.0939559093
984	3959	-419.8121532195	1.5657501671	4.5376978042	-5.9168910482	1.4681585584	-0.1461848050	0.5753168357	2.2315832840	-1.9240858459	-0.1549182928	3.6375801168	-0.8549133453	-1.8994491648	1.0081969024	1.6822552471	-0.3507638103	-1.6078552199	-1.3399294585	1.3775270568	-1.1455402271	0.2050306818	-0.1452702103	1.4527496460	0.8195059530	0.0381537776	0.4832398976	1.4075208041	-0.0866813087	-0.4590116202	-0.3971205113	0.3387841921	-0.2589003774	0.5318225577	-0.4487434442	0.3151900215	0.1952781794	0.9207604146	0.1627759313	-0.4367184102	1.2686047178	1.6056633632	-1.2275758970	-0.2493936026	0.3654531129	-0.7808526857	-1.9489666474	-0.9377228593	1.0512624653	-0.5623753681	0.5119832602	-0.7925115245
985	3967	-418.8593267115	1.7547347895	4.7520070941	-5.9652651365	1.3486023584	-0.0922847544	0.4005350326	2.3311462472	-1.8350892956	0.0949132753	3.5454538108	-0.9344542545	-1.7611929534	0.6315962800	1.7735999967	-0.1235686788	-1.3202173933	-1.4330357231	1.5245620397	-0.9846408302	0.1679717180	-0.0248400329	0.9341853379	0.6758433171	0.0295321080	0.3608727811	1.3282237956	-0.1978047138	-0.3988713498	-0.2935360743	0.5006266006	-0.4684162478	0.6322263547	-0.5267014046	0.4536517817	0.3336476509	1.0650811953	0.2483427697	-0.4492221265	1.6834415777	1.4225145490	-1.1431678422	-0.1883843363	0.1204200141	-0.9088577896	-1.9938979448	-0.8642948076	0.9935952484	-0.5564189403	0.3976231283	-1.0385447746
986	3970	-418.7591347689	1.6957178224	4.4053663875	-5.8822388523	1.0514878275	0.1885381218	0.5329934241	2.3831162866	-1.8552323400	0.3793966993	3.4126465452	-1.2781798845	-1.9207951086	0.3586814563	1.5023000726	-0.3604819374	-1.5123246422	-1.3173865689	1.5794582920	-1.0764532513	0.4216181620	0.1191996579	0.8888933095	0.8073007130	0.1345851490	0.3208393118	1.4323168673	0.0137699975	-0.4181111566	-0.1911689358	0.4926406329	-0.4512150456	0.6813972612	-0.4278066935	0.5074723253	0.2804981766	0.8544351632	0.1638460970	-0.4217969641	1.5896900870	1.5361534227	-1.4820181473	-0.6196554814	0.0006410929	-0.7051453004	-2.0265022004	-1.0134220626	0.7683073061	-0.3567416021	0.5736394800	-1.3061369419
987	3976	-418.3002197637	1.4739182848	4.4613643758	-5.7442909036	0.8044647230	0.2422454020	0.5639623470	2.3255283203	-1.8472451219	0.9017962341	3.5717006595	-1.4728213992	-1.8381971468	0.2697218617	1.2252520630	-0.3151800588	-1.5343169102	-1.3510172881	1.6552045862	-1.1054347782	0.3938651654	0.2853695039	0.8177017405	0.9736735523	-0.0649819389	0.1463726537	1.6154666067	0.3340285968	-0.4572664161	-0.0631539158	0.5759529193	-0.5981408027	0.5466209872	-0.2256315644	0.2179522526	0.4208305408	0.3219859690	0.4137466645	-0.5487627644	1.2753860634	1.6305299735	-1.7078349458	-0.5854837423	0.0876061375	-0.3461214513	-2.0783562608	-0.7039273527	0.7107574897	-0.3066978663	0.3428291095	-1.0860000201
988	3980	-418.0231206627	1.5873038010	4.5855503623	-5.7951807601	0.4566879769	0.0665743191	0.4376606091	2.5977282684	-1.5996580245	0.8947487326	3.6088525829	-1.6030953173	-2.1034471176	0.3207999564	1.0582179920	-0.4749183677	-1.3533310187	-1.5246969113	1.3828497396	-1.2412938644	0.5550809900	0.4231765896	0.8587718030	0.7149446000	0.1946625479	0.4220740787	1.5895637164	0.4833996203	-0.7491696094	-0.2536424997	0.3724010447	-0.5053414159	0.5665944204	-0.0953366062	0.3176714087	0.5193499495	0.2113869263	0.5889413744	-0.4307675090	1.3528248496	1.4572262635	-1.5626750090	-0.4911979343	-0.2593116822	-0.3613401809	-2.2305438219	-0.7240267240	0.4488814112	-0.2595445728	0.5603402976	-1.0614311189
989	3986	-416.8968653619	1.4523576782	4.3904492184	-5.8397243454	0.4741075048	-0.0390888753	0.2405607751	2.4591461072	-1.5475335045	1.3150775454	3.4470524111	-1.2705295035	-2.3678342664	0.6454128363	0.6754649554	0.0639945440	-1.3834223169	-1.6159567057	1.1707442043	-1.4262616612	0.4540939268	0.5607325072	0.9249092342	0.8163675463	0.0645178545	0.6183768126	0.9525047408	0.3518388352	-0.5823632548	-0.0777730836	0.4704822771	-0.9289746998	0.4380855168	-0.0529416435	0.2369787893	0.6725206445	0.1697718176	0.5018229553	-0.1423222881	1.0006206189	1.4733480031	-1.4744681463	-0.5725463844	-0.4968642263	-0.3621641279	-2.3525205467	-0.7185783746	0.4784869119	-0.3737523001	0.5132232489	-1.2389027976
990	3990	-416.5086713328	1.3669399051	4.3706450720	-5.8876541941	0.5995466299	-0.1965798981	0.4236654489	2.4479701509	-1.4320071753	1.7042115591	3.3902405233	-1.4852983195	-2.3831059380	0.5473223012	0.8315159819	0.1417729044	-1.4606661120	-1.7816450412	1.3358156615	-1.1662698084	0.2839599276	0.3670098599	0.8946043557	0.5938361400	0.5426461365	0.2909849495	0.7545180981	0.1116436071	-0.5973111257	0.4550375200	0.4941027384	-0.5506526660	0.5141612004	-0.1946187521	0.3001996021	0.6564568541	0.2941011296	0.1207215721	0.0360568488	1.0855976329	1.5802103353	-1.3888143157	-0.5701491532	-0.2477962691	-0.3168007977	-2.1791095217	-0.9306511755	0.2486842658	-0.2192680537	0.6956479165	-1.4990574910
991	3993	-412.7451449234	1.5460433393	4.3995982840	-5.7957802594	0.6107042065	-0.4160655045	0.4799233379	2.2767319357	-1.1619136193	1.2573642634	2.8060857809	-1.0738566463	-2.5975842349	0.4683964672	1.0281404577	0.0587886671	-1.5042938507	-2.1228153929	1.6667464607	-1.0111103337	0.4090901960	0.7032458448	0.5904548992	0.5427187889	0.6540599839	-0.0929338202	0.9284281268	0.1049923972	-0.5200905291	0.4398386415	0.1788463091	-0.4891945461	0.8071582216	-0.0725216406	0.4246756000	0.4316970490	0.2370642112	0.3305039188	0.2889484383	0.8956255734	1.4826224460	-1.3622707150	-0.6673565102	-0.0012609438	-0.2435536489	-2.2141664647	-0.4648313553	-0.0226365310	-0.2401541591	0.6558458926	-1.7687076236
