accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
943	4128	-417.0962118372	3.6563216966	-4.0223094362	-3.9164828390	1.1200398657	-0.5536789167	2.3190273378	1.0121630767	1.6131720599	0.0645098110	0.9632118651	-0.6477509649	-1.1869984437	0.3896425415	0.5657421030	1.1029752644	1.8128345535	1.3610992606	-0.0317473038	-0.0066117672	-0.1198266565	1.4522332299	-0.6367443554	-0.4998600109	1.0244054616	-0.6271444681	-0.4410519099	0.1359722966	1.3197188732	-0.6257612729	0.6609833241	-0.6687600655	-0.1937990724	0.4910983324	1.9132680314	0.2741468205	-0.7947364297	0.1298523252	-0.4486428753	0.7241917299	1.3370744758	-1.2932568211	-0.6281086896	-0.4496069572	0.9149698001	-1.2132835030	-0.7231151919	0.8835303261	0.1870828344	-1.5594878889	-2.0273790339
944	4131	-416.1265351090	3.8252222904	-3.8551120509	-4.1400209921	0.8267687830	-0.5983879707	2.1900071631	1.2200636861	1.3642712702	-0.1161862286	1.1594469463	-0.6066462344	-1.0580125593	0.3999460519	0.9580927332	0.9598987504	1.6107501974	1.3204651800	0.2040923176	-0.1913722155	-0.2344788340	1.2388777330	-0.7723212816	-0.3119947731	1.2309262740	-0.5190720783	-0.5878636262	0.1857686628	1.2537823888	-0.5161749036	0.7620358760	-0.7980670941	-0.1269757961	0.4554915213	1.9904170117	0.6992644363	-0.6663767905	-0.0390665210	0.0054627762	0.5414713636	1.7042579291	-1.3965380511	-0.8200774319	-0.7876217019	1.1296081364	-1.1940343342	-0.6690293747	0.9729873047	0.3690290217	-1.4079547947	-2.0590983791
945	4132	-417.5433396886	3.9525350918	-3.7299753439	-4.0804375944	0.8972712814	-0.6443134087	2.1064318825	1.1796554980	1.0561370097	-0.0017162548	1.0813667932	-0.4877910180	-1.0596057874	0.3665654045	1.0899697605	0.7523096765	1.5497803960	1.4347105187	0.1381981954	-0.2883667246	-0.4478265046	1.2974012037	-0.6820329715	-0.3098884368	1.0340511868	-0.7332470939	-0.5387591199	0.2417634631	1.3597659063	-0.7217147490	0.6098510164	-0.5098305936	-0.5075942396	0.4743911327	1.8969052944	0.9085803555	-0.6712125742	-0.1195911628	-0.1899473282	0.4629043421	1.1516648955	-1.1013644091	-0.9135917303	-0.9440544037	1.3332867371	-1.1371761416	-0.7327666378	1.1242725581	0.0743698504	-1.2787938484	-2.3522696650
946	4134	-418.3186493216	3.8318848773	-3.8056695387	-4.1665875296	1.0448165674	-0.5484486948	2.4640636899	0.9703210361	1.1967666874	-0.2153037086	0.9337841001	-0.4699761828	-1.0952373879	0.6097728811	1.2328415795	0.9474860173	1.3916632039	1.1857767892	0.4487324449	-0.2604768545	-0.5921723576	1.1062921884	-0.5022674634	-0.0158355599	1.0191341636	-0.6854826737	-0.4395037745	0.5113767712	1.4066762376	-0.8721620611	0.7749548136	-0.2858161913	-0.3683332961	0.7234025920	2.1222775424	0.8411019642	-0.8297730149	0.2282500237	-0.1234170329	0.2819542919	1.2404746800	-1.1125703563	-0.9191627099	-0.9125579181	1.1605211085	-1.0647395484	-0.7903214640	1.0126944291	0.2266500344	-1.3307238532	-2.5831989797
947	4136	-418.6222671460	3.5704511542	-3.6755062991	-4.3517167045	0.7944441824	-0.4728217425	2.4563608620	1.2422362322	1.5323942365	-0.1959450113	0.9578354980	-0.5135823296	-1.1648286724	0.5535032546	0.7248948503	0.5918717957	1.4657281284	1.3616882360	0.3328130397	-0.4269311626	-0.4489029942	0.9696012971	-0.7158779742	0.0288340536	1.1444348264	-0.6155735158	-0.6524274778	0.1908148633	1.4253822550	-0.7226997160	0.7408804556	-0.1168798861	-0.0807321641	0.5829738318	2.2380240381	0.6372139017	-1.0198752246	0.2589583285	-0.3349537083	0.1122574712	1.1557400583	-0.8957467795	-0.7808789143	-0.9177743498	1.6408761566	-0.9864337728	-1.0343107360	0.7934018754	0.1100938533	-1.2283216078	-2.6918757454
948	4137	-418.0488009884	3.8381673914	-3.4779677156	-4.6106459444	0.8620445058	-0.6845448142	2.6283236125	1.2702498965	1.6867661193	-0.6162003618	0.7283039777	-0.8009470210	-1.5980696642	0.4929212006	0.4488299499	0.7506914115	1.4422702772	1.0024244626	0.7475676439	-0.3534080245	-0.2365418938	0.7841935450	-0.7273424764	-0.1093032950	1.1484740852	-0.7102829991	-0.8408323942	0.6790481679	1.5213877129	-0.6865135857	0.8786764970	-0.0252795759	0.1505387680	0.4134609094	1.8226413260	0.5317246164	-1.1618055300	0.2534775920	-0.4367713234	-0.0049816953	1.0321337990	-0.8618086877	-0.5851576329	-0.8970112007	1.5124185184	-0.9357771403	-1.1350756003	0.8361046707	0.1012135530	-1.3917392975	-2.7446729870
949	4146	-416.6200977434	4.2802018690	-3.4455852079	-4.7533274857	0.6226771897	-0.6472023639	2.8769671630	1.4992209946	1.8321158384	-0.5773183667	0.7064723208	-0.8357474946	-1.1901936799	0.7126866496	0.4236651537	1.1458026893	1.2065481677	0.9296861858	0.7809868470	-0.4328062836	-0.2173597591	0.9889773329	-0.5856559673	-0.0591309105	1.2760080112	-0.7497521621	-0.5909144333	0.6076796570	1.4905549157	-0.8109721448	0.9455514724	0.2295478348	0.0199704478	0.1909765306	1.7366276883	0.1628972745	-1.0798997494	0.0392235307	-0.1429769975	-0.0998536236	1.0568081315	-0.9540169276	-0.5873576998	-0.8987974291	1.6997763598	-0.7454608988	-1.1383363871	0.4626007984	0.4675390686	-0.8637105053	-2.7302600243
950	4148	-414.7551639373	3.9494322476	-3.3580744849	-4.6395431072	0.6980656240	-0.8645143255	3.2438034729	1.5369123143	1.3528573460	-0.5096490707	0.6948286240	-1.2464467090	-1.2981256979	1.0032152349	0.2071589623	1.1773340241	1.2672085960	1.0148208321	0.9793747037	-0.3773119178	-0.0453443547	0.9183205408	-0.5647353993	-0.2748375404	1.2446971919	-1.0422504161	-0.5424453329	0.5675628799	1.1501223440	-0.6939952596	0.7953767421	-0.0651552893	0.2112295202	0.4517528349	1.7110873242	-0.0130457107	-1.3040953844	0.3217379848	-0.1319237759	-0.1973491763	0.8298351111	-0.9295317262	-0.6891026536	-0.7335360320	1.3792033491	-1.0596738088	-1.3197436848	0.3315037727	0.8050946997	-0.8229288323	-2.3658564596
951	4153	-415.0199658338	3.8421664704	-3.2584732733	-4.2668832982	0.6799955830	-1.0882680518	3.1249472443	1.6074848019	1.1837705013	-0.2845687257	0.4479503926	-1.1550884538	-1.0552079965	1.0110145252	0.2473520326	1.0241961036	1.2790527723	1.2834924134	1.1115934973	-0.1818847273	0.0593335031	0.8967257782	-0.6224559020	-0.4415190756	1.3628433448	-1.2645808472	-0.2230334731	0.4322460615	1.1980529205	-0.4811562797	0.8550463453	0.2170741211	0.1467715183	0.4126039191	1.6975935657	-0.2155816798	-1.2733171366	0.2079817506	-0.2648613120	-0.3091824908	1.1976734252	-0.6325386959	-0.7661693004	-0.6141049719	1.6446799303	-1.2413285573	-1.2559688365	0.0879760442	0.5585036788	-0.7647178984	-2.3686836095
952	4159	-414.6290307614	3.7868275432	-3.3830623919	-4.1577603510	0.7019127199	-1.0887800533	3.2180225946	1.0612622842	1.1003518291	-0.6333551556	0.6067919718	-1.0570958743	-1.0433571619	0.8949318553	0.3390397753	0.9523647600	1.0615042998	1.4958691842	1.1627807083	-0.3756395025	-0.1186885563	0.8390712361	-0.6363466155	-0.3961576299	1.0870050584	-1.2400695861	-0.0554803675	0.7598985393	1.2855050115	-0.5678743314	0.9210967158	0.0280804461	0.2909212349	0.3419363655	1.5224371424	0.0433616684	-1.1971784100	-0.0827725724	-0.1839016494	-0.4828152513	1.3096246380	-0.7540945408	-0.5056970379	-0.4158230303	1.7023241846	-1.6053293081	-1.3541413831	0.1807290612	0.7162434126	-0.7704313090	-2.1192714746
953	4163	-415.2666653386	3.9593536058	-3.4173139997	-4.1379121710	0.4624080475	-1.1007452730	3.5215923396	0.9869059884	1.0676799941	-0.7073319379	0.8931886456	-1.4660936477	-1.1006665403	1.0989960198	0.2434809182	1.1491435955	0.9438740846	1.6612313977	1.0913346401	-0.1703543826	0.0319941818	0.3435809128	-0.6702511279	-0.2473009680	0.9572791454	-1.0562433900	0.0344269510	0.6153680940	1.4954469532	-0.4172688175	0.7916487346	-0.0120769383	0.1397068933	0.6177875343	1.3522533839	0.2364364213	-1.1752446547	-0.0199250295	-0.0995367592	-0.4149321345	1.3876973071	-0.8666613070	-0.4002433292	-0.6187404861	1.8692673868	-1.6158683713	-1.3336675940	0.2003620669	0.8016865263	-0.6740954714	-2.2311753581
954	4170	-414.3026609930	3.9085373259	-3.6841328801	-4.1593730371	0.5418350121	-0.8810676055	3.2787290943	0.8650810874	0.8095434760	-0.4816710554	0.9835818292	-1.3041599221	-1.0551140487	1.2320386767	0.5174459074	1.3407464942	1.1085354109	1.5889429012	0.9878361999	-0.0867088470	0.0297442133	0.4160296905	-0.2886155962	-0.4195647196	1.4099821484	-1.2137618274	0.1358936026	0.6021947821	1.0213946248	-0.7117154172	0.6272297860	-0.0004838217	0.3845978435	0.3912190980	1.5434010921	0.1346932878	-1.1591084551	-0.0625688218	-0.0830672388	-0.2250638286	1.4486646681	-0.8007990453	-0.2015730843	-0.7579497735	1.6806155395	-1.5131345170	-1.5673449818	0.2721755160	1.0164661958	-0.8750517821	-2.0573892467
955	4173	-414.1550140278	3.7665863560	-3.2647641463	-4.3321025537	0.7010401725	-0.9411581966	3.2118883596	0.9773343969	1.0802088823	-0.6218980425	1.1655211861	-1.4426737998	-1.1083776414	1.5869640224	0.3665610099	1.0872102590	0.9924536308	1.6525347661	1.0938230112	0.0180939269	-0.2336015040	0.6743372923	-0.4146883482	-0.4005603938	1.6138187869	-1.0987212121	0.0211168839	0.3951778114	0.7552628856	-0.4042414987	0.4810365585	0.4050896161	0.0492559098	0.7475165123	1.6909538795	-0.0908293121	-1.2531821352	-0.1079087842	0.2478302551	-0.1372166564	1.4684044342	-0.5819148585	0.0113682841	-1.2435288145	1.2810442575	-1.3105744149	-1.3315448019	-0.0541929350	0.9589939923	-0.3312527803	-2.2184238107
956	4178	-414.2078286166	3.8807187642	-3.3461892670	-4.3532350493	0.9299407117	-1.1333665049	3.0740174625	0.7730047673	0.6821488053	-0.6402609599	0.7695794724	-1.2691354370	-1.2996070430	1.3007413807	0.2090169132	1.0955455838	0.7725746999	1.5473180993	0.9428406188	0.1920201152	-0.1225118475	0.5354467419	-0.1676547154	-0.0991085271	1.4582867343	-0.8912756780	-0.0835859060	0.3712894134	0.9459704938	-0.2901138600	0.5872571116	0.4832333707	0.1396730921	1.0750792367	1.5611608145	-0.1048512725	-1.0330272942	-0.0690031813	0.3248794863	-0.3084504851	1.3907105585	-0.3391786480	0.1650691629	-1.0441174250	0.9443482884	-1.3408940200	-1.4372460634	-0.0352103992	0.8061585574	-0.3695656387	-2.4377615985
957	4182	-412.7202948587	3.7566472426	-3.1246856339	-4.3353561396	1.0268664605	-1.3689511590	2.9984194788	0.8085372653	0.1728163399	-0.6343603464	0.9889023195	-1.0215122135	-0.8555890892	0.9114734537	0.0632802478	1.1826319133	0.9342808759	1.8286333623	1.0533317573	0.1044052038	-0.2162400872	0.7500277596	0.0558105780	-0.1989651165	1.3593802949	-0.6658602230	-0.3776262991	0.2869399461	1.1862534874	-0.1873685358	0.4366029563	0.4854999252	-0.2060268669	1.2562639776	1.5859080166	-0.1225015255	-1.0332558483	0.0465013213	0.3278063820	-0.3323383428	1.3739402161	-0.1984122167	0.3552671364	-0.8076524432	0.9238182195	-1.1193460755	-1.1909320482	0.0037044407	0.7408594323	0.0932115374	-1.8425881488
958	4183	-412.7904840930	3.8889699454	-3.1720481052	-4.2088013578	0.7472924662	-1.3994944241	2.8156937355	0.8548434752	0.3294367293	-0.5154302191	1.1280850998	-1.2812049026	-0.8703477701	1.0366386852	-0.0420822552	1.1210400633	0.9085833511	1.9546172077	1.1465373643	-0.1187289502	-0.0155152976	0.7808898328	0.3068162419	-0.1293296933	1.2562876903	-0.6421902167	-0.1714439247	0.1608657754	1.2113231236	-0.1077418843	0.2692125759	0.4570769401	-0.0033473100	1.0127036956	1.6529248045	0.2113185254	-1.1526521080	0.1988369379	0.1413970870	-0.3651737597	1.5185159714	-0.0584599919	0.5181413092	-0.8346373187	0.5514613085	-0.8454925235	-1.5357212463	0.0751440024	0.5667155719	-0.1676578341	-1.8598890939
959	4186	-411.8402363090	3.7812382642	-3.3474951698	-4.0028914487	0.7770382760	-1.2725723860	2.7708431088	0.8150800249	0.2451623351	-0.5864127590	1.2224321192	-1.0119470308	-0.8574699549	1.0841573064	-0.1097624546	1.2349697759	1.0544037148	1.9236049297	1.1852997661	0.0150752538	-0.1424781753	0.6076989314	-0.1167191547	-0.0295632222	1.2743608157	-0.7444530438	-0.3402099540	-0.1026289974	1.3723362727	-0.0622835390	0.5649344275	0.4888287123	-0.0693209256	1.0864970460	1.7131220798	-0.0308470756	-1.0579784172	0.1597808464	0.4575536609	-0.4271011291	1.7125893057	0.2156387540	0.7545965590	-0.8581672125	0.7024014353	-0.8996442896	-1.4006121889	0.0622916912	0.5280386204	-0.2703344137	-1.8019796647
960	4199	-414.2144276452	3.7551840446	-3.3020150127	-4.0847972438	0.8927472558	-1.0159032101	2.8609195731	0.9435587742	-0.1280525913	-0.6008189099	1.2728783997	-1.2116129152	-1.3527390993	1.1913784852	0.0928626037	1.3675680441	1.1685562367	1.9632396652	1.1555439731	0.0984210306	-0.1088723693	0.2824187454	-0.2178948321	-0.0609423826	1.0686853470	-0.7837125909	-0.4662141434	-0.0816985313	1.6260321385	0.0240787526	0.6612320238	0.6386753267	-0.2360386625	1.2886087943	1.7365447681	-0.1268636208	-1.1756289552	0.1701660291	0.5831477620	-0.1090773900	1.6704126271	0.3656651603	0.8777813786	-1.1372460520	0.7995633599	-1.1032331816	-1.5787752734	0.1062630421	0.6377565330	-0.4248900454	-1.4969274070
961	4202	-413.3506936195	3.7942039349	-3.4124420454	-4.2032191775	0.9388801643	-0.8252254925	2.6778947278	0.9637302197	0.3227476635	-0.6438779052	1.0747990678	-0.9382191658	-1.1523432797	0.9008483031	0.4337775138	1.3080165675	1.6725396981	1.9765155026	0.9102208085	0.0622351025	-0.1527651367	0.0821978779	-0.4252804202	-0.2685187119	1.5093242737	-0.7301955035	-0.6422275694	-0.0094997909	1.8470946962	-0.0365459872	0.7174021869	0.6177146392	-0.4045063472	1.2797045090	1.7151672660	-0.2135164110	-0.6954559529	0.1054811416	0.5976598784	-0.2239578148	1.5007948955	0.5458488408	0.6514962794	-0.9092549192	0.9929668183	-1.4634527444	-1.4749486002	0.2052015027	0.6813515341	-0.5633792329	-1.5528816656
962	4205	-414.0675106835	3.5221375811	-3.4262051144	-4.3601961398	1.1013823995	-0.8342041022	2.7534589012	0.8206274818	0.2103584956	-0.6907996224	0.9062264198	-1.2252342522	-0.9128072666	0.7966244584	0.3926820210	1.4474216895	1.8910111501	1.9254221793	1.2938430663	0.1506203307	-0.0792419951	0.3945171095	-0.5321766642	-0.3768543841	1.6461949339	-0.4984220225	-0.4701698333	0.0397347133	1.7609772376	0.0856162716	1.1198239720	0.4781829011	-0.4496301567	0.8773775732	1.6491749418	-0.5553081648	-0.9213334761	0.0412390065	0.5682321933	-0.2568557146	1.5127165991	0.4440016997	0.6807912857	-0.9174909039	1.0776637049	-1.3377671225	-1.5083438385	-0.0046270022	0.5677911817	-0.8244311815	-1.5676840111
963	4222	-415.0495265242	3.6015295772	-3.5505582939	-4.3598341198	0.9861409033	-1.0282486588	2.5833351867	0.7017878722	0.2741527980	-0.8776677212	1.3916696449	-1.3216804222	-0.8552838071	0.7338309827	0.3415384285	1.3470182476	1.7440182413	1.9573508164	1.3948739793	0.4086280356	-0.0449173733	0.5117216113	-0.5377945983	-0.1459273408	1.5171353497	-0.7288308829	-0.4367146192	-0.0489023004	1.7408444751	-0.0037046922	1.1774549614	0.6186616347	-0.2936987026	0.9448584914	1.4367503962	-0.4421157594	-1.1279770124	0.4717954421	0.8000353158	-0.0967123949	1.9014349794	0.8356036891	0.7177742205	-0.8958873561	0.9377716456	-1.2535211948	-1.5428659450	-0.0472806561	0.4707108401	-0.9513238204	-1.4462566566
964	4228	-413.9771886267	3.7090180555	-3.6374258110	-4.3186132203	1.1199831572	-0.8590507618	2.7305360108	1.0763229035	0.5836238851	-1.2901087409	1.5469747150	-1.4214550363	-1.0717096403	0.6146846263	0.3583215409	1.0161780308	1.4663765849	2.1648151832	1.4925927150	0.3158413511	-0.2250097412	0.5459765164	-0.6680420002	-0.2972410397	1.3750644182	-0.7666492023	-0.2805685558	0.0404049821	1.5539177387	0.3162572860	1.0267023721	0.6697384752	-0.2801152003	1.1252058890	1.5251770327	-1.0473390534	-1.1118885416	0.1182498594	0.9891666735	-0.0022767656	1.7506362026	0.8912088865	0.4957111825	-0.6713467516	1.1739856384	-0.9729331144	-1.2583140494	-0.0709595693	0.5540815874	-0.8715726399	-1.4829389296
965	4234	-413.6727681373	3.4047933198	-3.9827984648	-4.2975441148	1.1612175590	-0.6709230259	2.9242326834	0.9126545412	0.3908824318	-1.0921729663	1.3480603349	-1.2637473770	-0.9638138598	0.4638921660	0.1814660837	1.0757679417	1.3084465747	2.4973549372	1.3621659284	0.1689452979	0.2108474925	0.2338240050	-0.3185835117	-0.1320081422	1.6196167365	-0.8894371131	-0.0274598206	-0.0832055024	1.1840241261	0.4456651154	0.9740234486	0.8941197697	-0.4380873423	1.1173205072	1.4123292237	-0.7528496476	-1.3003825631	0.2280667811	0.8769141749	-0.1669156264	1.7233971091	0.5963699706	0.2867938684	-0.6403639942	1.4466189081	-0.8847585505	-1.3311815223	-0.1112538607	0.6695147439	-0.8562433174	-1.3299273453
966	4242	-413.1917794502	3.2854722654	-4.1995638819	-4.1406984755	1.3929347604	-0.5131358312	2.9402491460	0.7319244148	0.0773812622	-1.3118823082	1.1598456035	-1.3547373984	-0.5415726212	0.0613873910	-0.0886499474	1.2041015291	1.1627184949	2.1895289663	1.2513942339	-0.0261136689	-0.1387442974	0.1942902222	-0.3439702630	0.0081334423	1.6518468578	-0.7526035654	-0.4403774372	-0.2281036594	1.0454181855	0.7290532221	0.9884396337	0.9532110916	-0.3550349336	1.1821389344	1.3768368957	-0.3148139024	-1.0368241472	0.2556195796	0.5369589942	-0.4222019717	1.5500767250	0.5858687392	0.5208782436	-0.7318004818	1.5038566742	-0.8829206702	-1.1136592696	-0.2640784001	0.3480868748	-1.0107079823	-1.2665115312
967	4258	-414.5775993460	3.3531775615	-4.0380673355	-4.1923278200	1.4875686731	-0.3685636347	3.0047853648	0.4639592836	0.3484431361	-1.3444644414	1.3603383413	-1.5127409236	-0.3697742699	-0.0163916223	0.0717162691	0.9632953293	1.2570286640	2.0473626654	0.9472859400	-0.1470300932	-0.3479368891	0.1113153681	-0.5102199133	0.0814797808	1.9604415513	-0.7909518332	-0.7375962948	0.0328415853	1.0592747441	0.8182844726	1.0007083647	1.0602865228	-0.2033149263	1.0482169436	1.0605271921	-0.4457000874	-0.8885440933	0.1798767246	0.3429717665	-0.5363338966	1.4955244741	0.5711561332	0.3159719984	-0.8492211370	1.5150958820	-0.7711175720	-1.1107916032	-0.1033370148	0.1535462758	-0.9804894581	-0.9815953899
968	4260	-415.9487069194	2.9671259746	-4.4106210774	-3.9715259829	1.1283881129	-0.2577580011	2.7361476367	0.5956528865	0.4553272681	-1.5134242026	1.5605187929	-1.6003907504	-0.5657710704	-0.1425096528	-0.0669240528	0.6837540266	0.9805937738	2.1586096988	0.8907676491	-0.1575872182	-0.0774660660	-0.0161281829	-0.7212845569	-0.0006050748	1.6901625657	-1.1098856429	-1.0907385516	-0.1530526477	1.1390676294	0.4837302124	0.5787123239	0.7801502363	-0.2650820940	0.8357011657	0.6773925364	-0.2101927151	-1.0472658000	0.3611328928	0.1045285848	-0.4541304983	1.4530382255	0.7266106823	0.2425804344	-0.7535412490	1.7434671441	-0.5023519129	-1.2500935520	0.0265415849	0.4451940663	-0.9126330669	-0.9752514074
969	4264	-414.9742159864	3.1525723618	-4.5767764007	-4.1202251487	1.1772617598	-0.1873100907	2.6805410202	0.8237338569	0.7765896811	-1.4028737612	1.1282193995	-1.8366387700	-0.3027573867	-0.3379347852	-0.1656036075	0.5838207060	0.7126404650	2.1868786754	1.1020526200	-0.2314531313	-0.1642282631	-0.1257490393	-0.7195156113	0.1146100191	1.6846391670	-1.3461990714	-0.7958545334	-0.1747238221	1.0552764389	0.2562060180	0.8677699749	0.8261698433	-0.6593669243	0.7642491053	0.1891018300	-0.2123435396	-1.1789486763	0.4033558603	-0.1361550880	-0.5907134503	1.3775449637	0.7842868187	0.1632454724	-0.7033135293	1.5509628061	-0.6765117187	-1.4891583004	0.0246615093	0.5622992938	-0.8564619716	-1.1308169193
970	4267	-415.5618436522	3.4095935278	-4.8670937560	-4.5023448085	1.3844933078	-0.3024106014	2.4000745377	1.1060366700	1.0059585921	-1.2284428963	1.0049249499	-1.9081583141	-0.3567451994	-0.2182371146	-0.3686286690	0.2218317364	0.6560397779	1.9559382305	0.9546064651	-0.3517864215	-0.6792062883	0.0569908524	-0.4935263491	0.2551151565	1.7427497196	-1.1572703567	-0.5919761078	-0.1668725627	0.8752494083	0.5135800626	0.9589046345	0.9166035705	-1.0919341018	0.6837739890	0.2352586547	-0.1308104515	-1.2011783540	-0.0086181317	-0.0061757475	-0.5200344764	1.2793567455	0.9578982282	-0.1787945188	-1.3782624903	1.4399544897	-0.7733092784	-1.6697763828	0.1350079463	0.3073655996	-0.9175521120	-1.2871870588
